store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,day,sales
43,2.0,699,1,1,0,0,8.0,20.0,8072.12
1050,2.0,0,0,1,1,0,5.0,1.0,0.0
175,6.0,0,0,0,0,0,6.0,23.0,0.0
1008,5.0,641,1,0,0,0,3.0,21.0,4914.7
1079,5.0,475,1,0,0,1,10.0,25.0,5295.25
487,6.0,0,0,0,0,0,5.0,12.0,0.0
809,4.0,866,1,1,0,0,2.0,22.0,9466.71
179,0.0,818,1,0,0,1,8.0,5.0,6306.61
284,1.0,503,1,1,0,0,1.0,22.0,5959.94
1010,4.0,818,1,1,0,1,8.0,2.0,8127.23
954,2.0,977,1,0,0,0,5.0,8.0,7524.53
338,1.0,722,1,1,0,1,7.0,30.0,7757.27
610,5.0,385,1,0,0,0,9.0,6.0,3328.15
329,2.0,621,1,0,0,0,11.0,27.0,6014.29
477,2.0,321,1,0,0,0,6.0,25.0,3754.24
157,4.0,924,1,1,0,0,1.0,24.0,8789.99
740,6.0,0,0,0,0,0,6.0,1.0,0.0
100,6.0,0,0,0,0,0,7.0,19.0,0.0
435,6.0,0,0,0,0,0,1.0,6.0,0.0
335,3.0,2657,1,1,0,1,8.0,29.0,16745.69
533,2.0,814,1,0,0,0,6.0,24.0,7333.49
898,0.0,646,1,0,0,1,10.0,13.0,5464.82
994,0.0,628,1,1,0,0,10.0,20.0,6862.94
1029,0.0,860,1,0,0,0,4.0,15.0,5681.05
630,6.0,0,0,0,0,0,3.0,1.0,0.0
374,3.0,904,1,1,0,0,1.0,9.0,7779.96
779,1.0,968,1,1,0,0,11.0,5.0,10235.04
414,3.0,436,1,0,0,0,6.0,12.0,5591.36
743,5.0,229,1,0,0,0,2.0,22.0,1997.64
387,2.0,1229,1,1,0,0,10.0,9.0,10384.63
371,3.0,445,1,0,0,1,10.0,17.0,5007.41
495,0.0,331,1,0,0,1,10.0,27.0,3771.48
584,0.0,458,1,0,0,0,6.0,8.0,4467.71
664,0.0,581,1,0,0,1,2.0,10.0,4555.09
199,6.0,0,0,0,0,0,9.0,7.0,0.0
947,5.0,1517,1,0,0,0,4.0,13.0,9478.99
1078,6.0,0,0,0,0,0,11.0,17.0,0.0
149,5.0,365,1,0,0,0,5.0,16.0,3765.26
446,2.0,586,1,0,0,0,3.0,12.0,4047.53
160,4.0,0,0,1,2,1,4.0,18.0,0.0
623,5.0,780,1,0,0,0,12.0,20.0,8669.75
354,3.0,602,1,0,0,0,6.0,12.0,6278.93
578,0.0,930,1,0,0,0,8.0,19.0,7344.04
105,5.0,319,1,0,0,0,8.0,23.0,2957.89
338,2.0,780,1,1,0,0,4.0,30.0,7527.85
1093,0.0,799,1,0,0,1,2.0,11.0,6849.46
509,0.0,477,1,0,0,0,7.0,6.0,4845.45
764,3.0,488,1,1,0,0,4.0,25.0,4680.11
394,6.0,0,0,0,0,0,4.0,6.0,0.0
495,3.0,336,1,0,0,0,3.0,27.0,3851.46
335,5.0,1946,1,0,0,0,4.0,13.0,11177.67
679,3.0,949,1,0,0,0,6.0,11.0,8046.89
311,0.0,849,1,0,0,0,1.0,14.0,6317.09
956,6.0,0,0,0,0,0,5.0,24.0,0.0
215,1.0,561,1,1,0,0,11.0,5.0,6669.04
450,6.0,0,0,0,0,0,8.0,4.0,0.0
390,5.0,976,1,0,0,0,8.0,3.0,8314.76
657,0.0,1029,1,1,0,0,5.0,19.0,9993.77
313,6.0,0,0,0,0,0,12.0,21.0,0.0
769,6.0,2699,1,0,0,0,2.0,2.0,10458.31
283,1.0,731,1,1,0,0,6.0,18.0,7497.33
857,2.0,777,1,0,0,0,1.0,21.0,5812.88
799,5.0,967,1,0,0,0,12.0,6.0,8922.95
804,6.0,0,0,0,0,0,2.0,22.0,0.0
421,0.0,1265,1,1,0,0,3.0,30.0,11161.02
403,1.0,850,1,1,0,1,7.0,14.0,8924.07
1066,4.0,1013,1,0,0,0,4.0,24.0,9828.66
499,4.0,634,1,1,0,0,3.0,22.0,4645.1
585,0.0,952,1,1,0,0,5.0,19.0,10148.71
869,1.0,1094,1,1,0,1,8.0,13.0,8355.74
972,3.0,469,1,1,0,0,8.0,29.0,4325.79
69,4.0,1748,1,1,0,0,7.0,5.0,15007.63
733,4.0,3693,1,1,0,0,5.0,22.0,15748.15
992,4.0,693,1,0,0,0,2.0,1.0,6444.97
723,5.0,634,1,0,0,0,7.0,12.0,6555.71
925,5.0,1481,1,0,0,0,9.0,14.0,8479.5
707,3.0,796,1,1,0,0,1.0,9.0,8276.03
585,1.0,953,1,0,0,1,12.0,30.0,9385.05
770,0.0,1103,1,1,0,0,12.0,1.0,12575.61
106,6.0,0,0,0,0,0,3.0,9.0,0.0
366,4.0,604,1,0,0,1,1.0,3.0,6097.74
71,4.0,951,1,0,0,0,5.0,10.0,7525.51
145,2.0,1467,1,1,0,1,5.0,29.0,11533.19
242,0.0,592,1,1,0,0,3.0,18.0,7167.39
519,0.0,428,1,0,0,0,2.0,9.0,3730.01
891,5.0,923,1,0,0,0,1.0,10.0,7311.54
502,6.0,0,0,0,0,0,6.0,9.0,0.0
702,4.0,336,1,0,0,0,11.0,15.0,3785.51
801,3.0,450,1,1,0,0,1.0,29.0,4708.67
781,1.0,915,1,1,0,0,4.0,14.0,8292.02
115,3.0,416,1,1,0,0,10.0,10.0,4894.66
679,5.0,791,1,0,0,0,8.0,3.0,7431.01
652,0.0,577,1,0,0,0,2.0,11.0,5090.9
640,4.0,907,1,0,0,0,2.0,27.0,8346.85
271,0.0,816,1,0,0,0,11.0,11.0,6650.72
622,4.0,484,1,1,0,0,6.0,20.0,5055.09
63,5.0,609,1,0,0,0,7.0,20.0,5624.77
548,2.0,421,1,1,0,0,2.0,6.0,5530.76
255,5.0,684,1,0,0,0,3.0,16.0,6590.43
1016,3.0,528,1,1,0,0,5.0,7.0,6023.74
222,1.0,716,1,1,0,0,9.0,10.0,6785.46
778,3.0,891,1,1,0,0,4.0,25.0,7648.14
839,3.0,690,1,1,0,1,6.0,20.0,5780.52
314,5.0,461,1,0,0,0,6.0,7.0,4452.95
209,1.0,686,1,1,0,0,5.0,14.0,8319.58
203,1.0,496,1,0,0,1,12.0,24.0,5045.95
779,1.0,1129,1,1,0,0,12.0,3.0,10843.52
587,4.0,0,0,0,1,0,11.0,1.0,0.0
1095,3.0,750,1,1,0,0,7.0,3.0,5774.84
417,6.0,0,0,0,0,0,6.0,16.0,0.0
650,5.0,639,1,0,0,0,6.0,20.0,5649.41
873,2.0,497,1,1,0,0,3.0,6.0,4284.12
1072,6.0,0,0,0,0,0,9.0,14.0,0.0
3,5.0,485,1,0,0,0,6.0,22.0,4375.77
590,5.0,501,1,0,0,0,4.0,11.0,5369.38
58,1.0,458,1,0,0,1,4.0,2.0,5008.41
322,1.0,607,1,0,0,1,8.0,12.0,5477.31
392,6.0,0,0,0,0,0,11.0,3.0,0.0
204,2.0,494,1,0,0,0,1.0,15.0,5041.14
619,4.0,0,0,0,1,0,11.0,1.0,0.0
601,4.0,470,1,0,0,0,5.0,30.0,5601.93
304,0.0,1222,1,0,0,0,3.0,10.0,8181.83
435,5.0,211,1,0,0,0,3.0,21.0,1587.6
881,3.0,641,1,0,0,0,10.0,30.0,4449.56
311,3.0,844,1,0,0,0,1.0,30.0,7731.25
598,1.0,716,1,0,0,0,10.0,15.0,5210.82
613,5.0,905,1,0,0,0,6.0,8.0,6114.07
606,6.0,0,0,0,0,0,7.0,14.0,0.0
933,3.0,930,1,1,0,0,11.0,13.0,7739.86
598,4.0,716,1,1,0,0,5.0,23.0,5748.89
976,0.0,686,1,0,0,0,7.0,8.0,6676.37
386,1.0,632,1,0,0,0,10.0,1.0,7296.98
575,0.0,389,1,0,0,0,7.0,6.0,3531.51
565,1.0,651,1,0,0,1,8.0,12.0,5073.88
390,1.0,1236,1,1,0,0,4.0,14.0,13317.37
230,1.0,901,1,1,0,1,10.0,8.0,7985.04
410,6.0,0,0,0,0,0,5.0,26.0,0.0
440,2.0,532,1,1,0,0,9.0,11.0,5397.64
139,3.0,501,1,0,0,0,6.0,27.0,5399.99
381,6.0,0,0,0,0,0,6.0,1.0,0.0
837,3.0,387,1,1,0,1,8.0,15.0,2864.98
396,6.0,0,0,0,0,0,1.0,20.0,0.0
430,2.0,646,1,1,0,0,1.0,23.0,7798.65
423,5.0,1659,1,0,0,0,5.0,31.0,9093.62
1091,2.0,559,1,0,0,0,2.0,26.0,5849.82
971,5.0,787,1,0,0,0,9.0,6.0,6329.69
459,2.0,1102,1,1,0,0,4.0,24.0,8941.69
584,4.0,392,1,0,0,1,8.0,9.0,3815.04
392,2.0,702,1,1,0,1,10.0,8.0,7001.91
763,0.0,676,1,1,0,1,7.0,28.0,8245.01
320,3.0,2079,1,0,0,1,4.0,4.0,14146.03
1035,5.0,242,1,0,0,0,3.0,23.0,2033.52
862,4.0,987,1,1,0,0,12.0,6.0,8798.43
681,0.0,0,0,1,0,0,4.0,29.0,0.0
322,4.0,710,1,0,0,1,12.0,27.0,6913.72
265,4.0,453,1,1,0,1,10.0,24.0,4564.95
1056,5.0,367,1,0,0,0,4.0,6.0,3586.37
701,3.0,0,0,0,1,0,5.0,29.0,0.0
488,1.0,376,1,1,0,0,3.0,19.0,4091.16
6,2.0,693,1,0,0,1,7.0,24.0,5479.19
864,3.0,534,1,0,0,0,9.0,25.0,3556.42
639,3.0,528,1,1,0,0,2.0,6.0,5237.7
474,2.0,780,1,1,0,1,7.0,29.0,7916.62
427,4.0,639,1,0,0,1,4.0,10.0,5712.25
1105,3.0,434,1,0,0,0,12.0,12.0,3657.31
415,6.0,0,0,0,0,0,7.0,12.0,0.0
67,6.0,0,0,0,0,0,12.0,1.0,0.0
838,5.0,550,1,0,0,0,2.0,23.0,4116.5
675,2.0,434,1,1,0,0,10.0,9.0,4338.28
3,3.0,850,1,0,0,0,12.0,12.0,7428.27
311,5.0,650,1,0,0,0,12.0,7.0,6392.87
765,1.0,1027,1,1,0,0,12.0,17.0,12996.69
972,1.0,355,1,1,0,0,1.0,21.0,3831.22
337,1.0,424,1,1,0,0,8.0,27.0,5344.01
364,3.0,641,1,0,0,1,7.0,11.0,4712.36
1019,6.0,0,0,0,0,0,5.0,12.0,0.0
31,6.0,0,0,0,0,0,6.0,2.0,0.0
1,3.0,539,1,1,0,0,6.0,20.0,4659.62
702,6.0,0,0,0,0,0,1.0,26.0,0.0
675,6.0,0,0,0,0,0,2.0,10.0,0.0
918,1.0,560,1,1,0,1,7.0,28.0,6217.73
5,3.0,541,1,1,0,0,2.0,5.0,4774.81
293,0.0,649,1,0,0,0,1.0,27.0,4546.2
270,1.0,1193,1,0,0,0,4.0,21.0,8241.01
234,3.0,877,1,0,0,0,2.0,26.0,7412.09
204,5.0,424,1,0,0,0,9.0,14.0,4424.05
227,2.0,546,1,1,0,0,4.0,24.0,5770.47
1086,1.0,830,1,1,0,0,9.0,16.0,8675.54
794,2.0,552,1,0,0,0,7.0,8.0,3787.71
414,6.0,0,0,0,0,1,7.0,7.0,0.0
658,3.0,599,1,1,0,0,3.0,5.0,6537.75
729,1.0,1165,1,1,0,0,3.0,19.0,11258.48
692,4.0,831,1,0,0,0,11.0,29.0,8666.37
68,0.0,1381,1,1,0,0,7.0,13.0,11576.52
432,1.0,1457,1,0,0,0,1.0,15.0,9359.04
242,6.0,0,0,0,0,1,8.0,31.0,0.0
230,1.0,802,1,1,0,1,10.0,21.0,7841.3
878,3.0,661,1,0,0,1,2.0,12.0,5964.02
20,2.0,900,1,0,0,1,4.0,8.0,7326.63
329,0.0,611,1,0,0,1,9.0,2.0,6055.94
1008,2.0,608,1,0,0,0,9.0,10.0,4203.7
586,0.0,1993,1,0,0,0,9.0,16.0,11312.24
3,2.0,877,1,1,0,0,5.0,6.0,8556.86
991,2.0,417,1,0,0,0,6.0,25.0,4251.79
1057,6.0,0,0,0,0,0,9.0,29.0,0.0
46,4.0,602,1,0,0,0,7.0,24.0,5304.15
292,5.0,0,0,0,0,0,7.0,11.0,0.0
232,6.0,0,0,0,0,0,11.0,23.0,0.0
47,0.0,1013,1,1,0,0,5.0,13.0,10068.56
224,1.0,471,1,1,0,1,9.0,2.0,6645.78
962,2.0,703,1,0,0,1,4.0,23.0,4829.8
330,6.0,0,0,0,0,0,1.0,25.0,0.0
432,5.0,933,1,0,0,0,10.0,12.0,7589.6
397,2.0,695,1,0,0,0,5.0,27.0,4791.41
225,1.0,377,1,0,0,1,12.0,24.0,4081.5
1018,4.0,1315,1,1,0,0,3.0,20.0,10813.1
951,1.0,547,1,0,0,0,1.0,28.0,4927.85
384,3.0,997,1,0,0,1,10.0,16.0,8077.37
535,4.0,0,0,0,1,1,11.0,1.0,0.0
1111,6.0,0,0,0,0,0,11.0,17.0,0.0
331,5.0,641,1,0,0,0,11.0,23.0,5169.07
439,2.0,651,1,0,0,1,12.0,31.0,5082.38
925,4.0,903,1,0,0,0,4.0,19.0,6302.31
1013,0.0,399,1,0,0,1,7.0,21.0,3676.94
1017,1.0,1192,1,1,0,0,7.0,1.0,9507.3
18,0.0,832,1,1,0,0,5.0,13.0,8658.9
354,0.0,895,1,1,0,0,4.0,28.0,10621.34
247,0.0,476,1,0,0,0,2.0,23.0,4842.66
610,5.0,386,1,0,0,0,4.0,20.0,3491.86
586,1.0,2471,1,1,0,1,10.0,22.0,16799.61
205,1.0,968,1,1,0,0,6.0,18.0,8099.17
885,0.0,788,1,1,0,0,2.0,18.0,7844.66
963,4.0,817,1,0,0,0,4.0,19.0,7288.02
128,6.0,0,0,0,0,0,4.0,14.0,0.0
691,6.0,0,0,0,0,0,11.0,24.0,0.0
265,4.0,460,1,0,0,0,9.0,6.0,4238.23
96,0.0,551,1,0,0,0,7.0,6.0,4841.14
839,1.0,646,1,0,0,0,6.0,11.0,4974.54
692,4.0,767,1,0,0,0,6.0,14.0,6764.52
586,4.0,1867,1,1,0,0,1.0,25.0,12554.95
894,4.0,1054,1,0,0,1,7.0,24.0,7357.3
88,1.0,596,1,0,0,0,5.0,13.0,5351.36
191,1.0,592,1,0,0,0,11.0,26.0,5116.31
612,2.0,334,1,0,0,1,5.0,22.0,4589.0
729,1.0,968,1,0,0,0,9.0,23.0,8644.03
852,2.0,551,1,0,0,0,5.0,22.0,3878.09
357,1.0,817,1,0,0,1,10.0,28.0,6128.22
819,2.0,526,1,0,0,0,6.0,25.0,5319.79
317,0.0,493,1,0,0,1,8.0,19.0,4252.19
1004,1.0,467,1,1,0,0,5.0,5.0,5417.3
393,3.0,650,1,1,0,0,5.0,7.0,6729.72
214,6.0,0,0,0,0,0,8.0,25.0,0.0
82,1.0,704,1,0,0,0,9.0,17.0,6483.98
723,5.0,686,1,0,0,0,3.0,1.0,6986.35
176,6.0,0,0,0,0,0,2.0,23.0,0.0
1075,3.0,1086,1,1,0,0,3.0,6.0,11140.11
347,2.0,382,1,1,0,0,1.0,22.0,5138.32
374,4.0,712,1,1,0,0,1.0,9.0,8251.41
498,4.0,0,0,0,1,0,11.0,1.0,0.0
819,0.0,652,1,1,0,0,2.0,4.0,7913.07
646,1.0,703,1,0,0,1,5.0,21.0,5086.82
546,4.0,1663,1,1,0,0,11.0,7.0,13954.07
1103,1.0,376,1,0,0,0,12.0,9.0,4443.37
54,3.0,714,1,1,0,0,10.0,10.0,7642.47
471,6.0,0,0,0,0,0,5.0,5.0,0.0
151,4.0,832,1,1,0,0,8.0,30.0,8671.35
165,0.0,543,1,1,0,0,4.0,22.0,5927.31
81,0.0,533,1,0,0,0,6.0,8.0,6051.71
632,5.0,918,1,0,0,0,6.0,15.0,7829.7
919,1.0,644,1,0,0,0,3.0,25.0,4614.75
859,4.0,705,1,0,0,0,5.0,16.0,6577.81
516,5.0,571,1,0,0,0,1.0,26.0,5181.35
610,4.0,495,1,0,0,0,3.0,14.0,4196.96
1094,4.0,314,1,0,0,0,9.0,20.0,3642.53
607,4.0,480,1,1,0,0,5.0,17.0,4911.61
271,6.0,0,0,0,0,0,6.0,14.0,0.0
523,4.0,1943,1,1,0,0,11.0,28.0,16627.91
26,5.0,524,1,0,0,0,2.0,2.0,5344.84
967,4.0,921,1,0,0,0,5.0,29.0,8441.34
319,5.0,566,1,0,0,0,3.0,9.0,5164.39
197,0.0,1162,1,1,0,1,3.0,4.0,10142.71
91,5.0,926,1,0,0,0,11.0,30.0,8032.1
670,5.0,541,1,0,0,0,10.0,5.0,5222.01
1001,1.0,567,1,0,0,0,3.0,10.0,4244.25
488,2.0,410,1,1,0,0,7.0,2.0,4457.97
376,5.0,778,1,0,0,0,5.0,23.0,6528.19
417,6.0,0,0,0,0,0,1.0,27.0,0.0
987,0.0,0,0,0,2,1,4.0,6.0,0.0
242,3.0,558,1,1,0,1,4.0,17.0,5911.52
397,3.0,775,1,1,0,1,8.0,29.0,7491.12
516,2.0,872,1,1,0,1,4.0,16.0,7667.96
975,5.0,590,1,0,0,0,5.0,16.0,5808.79
647,1.0,742,1,1,0,1,3.0,26.0,7173.23
332,4.0,479,1,1,0,0,6.0,19.0,4444.25
39,2.0,491,1,0,0,0,1.0,16.0,3474.63
267,5.0,2193,1,0,0,0,12.0,21.0,17417.66
487,5.0,725,1,0,0,0,3.0,29.0,6991.23
1068,3.0,247,1,0,0,1,4.0,4.0,3334.88
813,4.0,653,1,0,0,0,3.0,28.0,6405.1
77,0.0,625,1,0,0,0,2.0,11.0,6198.07
342,4.0,722,1,0,0,1,4.0,25.0,6821.35
458,1.0,743,1,1,0,1,1.0,7.0,7582.18
93,6.0,0,0,0,0,0,2.0,1.0,0.0
607,1.0,427,1,0,0,0,2.0,10.0,3404.12
851,3.0,382,1,0,0,1,4.0,9.0,4078.2
109,5.0,678,1,0,0,0,5.0,3.0,6268.35
1030,3.0,400,1,1,0,1,5.0,16.0,4174.94
488,5.0,447,1,0,0,0,8.0,30.0,4180.89
365,5.0,549,1,0,0,0,10.0,19.0,5013.88
348,6.0,0,0,0,0,0,5.0,17.0,0.0
278,1.0,844,1,1,0,0,9.0,24.0,5954.97
224,3.0,717,1,1,0,0,12.0,19.0,8926.28
242,2.0,248,1,0,0,1,10.0,16.0,2358.19
902,0.0,747,1,1,0,0,4.0,22.0,8282.82
286,4.0,330,1,0,0,0,6.0,12.0,3147.81
667,4.0,0,0,1,2,1,4.0,18.0,0.0
584,0.0,464,1,1,0,0,6.0,17.0,5547.82
559,3.0,934,1,1,0,0,5.0,8.0,7609.4
297,5.0,523,1,0,0,0,5.0,3.0,4894.86
621,4.0,555,1,0,0,1,8.0,23.0,5229.88
995,1.0,780,1,1,0,1,8.0,19.0,9078.84
1017,0.0,1172,1,1,0,0,5.0,4.0,9385.3
35,0.0,703,1,0,0,0,3.0,24.0,7567.27
532,4.0,1309,1,1,0,0,1.0,24.0,10919.92
723,2.0,433,1,0,0,1,10.0,16.0,4660.41
493,3.0,769,1,1,0,0,1.0,9.0,7986.06
272,0.0,931,1,1,0,0,3.0,3.0,9576.65
898,5.0,242,1,0,0,0,5.0,3.0,2288.23
375,4.0,650,1,0,0,0,4.0,25.0,6614.64
1017,5.0,829,1,0,0,0,5.0,3.0,5973.27
80,0.0,491,1,0,0,0,4.0,7.0,5260.28
182,4.0,373,1,1,0,1,8.0,2.0,4436.75
820,1.0,837,1,0,0,0,2.0,26.0,7332.74
821,2.0,978,1,1,0,0,3.0,5.0,8618.17
1091,6.0,0,0,0,0,0,9.0,22.0,0.0
886,6.0,0,0,0,0,0,9.0,22.0,0.0
271,6.0,0,0,0,0,0,10.0,20.0,0.0
22,0.0,476,1,0,0,0,7.0,8.0,4210.14
388,2.0,1141,1,1,0,0,2.0,5.0,10565.51
765,4.0,861,1,0,0,1,12.0,27.0,7867.23
49,2.0,449,1,0,0,0,7.0,24.0,5723.89
554,5.0,467,1,0,0,0,7.0,12.0,4516.19
584,6.0,0,0,0,0,1,12.0,29.0,0.0
122,4.0,785,1,1,0,0,11.0,7.0,6935.96
1013,2.0,446,1,1,0,1,10.0,23.0,4274.49
393,1.0,602,1,1,0,0,4.0,23.0,6000.69
261,4.0,1182,1,1,0,0,7.0,5.0,14054.74
1094,1.0,324,1,1,0,0,1.0,21.0,4038.3
80,1.0,512,1,0,0,0,5.0,21.0,6025.52
266,4.0,549,1,0,0,0,6.0,26.0,5146.21
256,4.0,1555,1,1,0,1,8.0,30.0,12995.06
593,1.0,1274,1,1,0,0,6.0,18.0,10309.45
1051,6.0,0,0,0,0,0,6.0,21.0,0.0
265,2.0,446,1,0,0,1,12.0,24.0,3931.07
884,1.0,694,1,1,0,0,7.0,28.0,6995.2
282,5.0,486,1,0,0,0,5.0,10.0,3890.16
849,5.0,1182,1,0,0,1,4.0,4.0,9086.51
407,0.0,410,1,1,0,1,4.0,14.0,5223.82
788,1.0,1999,1,1,0,0,6.0,17.0,22073.0
495,5.0,372,1,0,0,0,7.0,11.0,4058.05
992,1.0,790,1,1,0,1,6.0,30.0,9450.47
548,4.0,372,1,1,0,0,11.0,8.0,5621.56
950,6.0,0,0,0,0,0,11.0,17.0,0.0
184,0.0,728,1,1,0,1,8.0,4.0,8627.52
799,6.0,0,0,0,0,0,6.0,15.0,0.0
211,6.0,0,0,0,0,0,7.0,5.0,0.0
514,0.0,547,1,0,0,0,11.0,11.0,4794.09
905,4.0,1543,1,1,0,1,8.0,16.0,12756.54
305,4.0,693,1,1,0,0,12.0,20.0,8616.01
293,2.0,742,1,1,0,0,10.0,23.0,5846.48
377,2.0,701,1,0,0,1,10.0,15.0,5190.7
573,5.0,223,1,0,0,0,5.0,3.0,2567.09
382,5.0,475,1,0,0,0,3.0,9.0,4728.96
488,1.0,405,1,1,0,0,5.0,28.0,4227.53
937,3.0,612,1,1,0,0,5.0,21.0,6615.74
764,6.0,0,0,0,0,0,8.0,17.0,0.0
347,3.0,334,1,1,0,0,3.0,21.0,4260.17
631,1.0,621,1,0,0,0,3.0,10.0,4803.54
588,6.0,0,0,0,0,0,7.0,26.0,0.0
554,2.0,561,1,0,0,0,10.0,29.0,4680.86
313,2.0,584,1,1,0,1,10.0,8.0,6237.29
565,1.0,716,1,0,0,0,11.0,18.0,5129.35
575,1.0,615,1,1,0,0,7.0,14.0,6605.81
569,1.0,643,1,0,0,0,3.0,11.0,4223.45
108,2.0,706,1,1,0,0,3.0,20.0,7637.04
630,2.0,755,1,0,0,0,6.0,12.0,6040.68
147,0.0,1056,1,1,0,1,10.0,21.0,10115.08
613,3.0,984,1,0,0,0,2.0,14.0,5948.41
635,5.0,271,1,0,0,0,10.0,4.0,2540.93
572,0.0,688,1,1,0,0,9.0,15.0,7798.19
544,3.0,1734,1,0,0,1,4.0,9.0,11569.2
796,6.0,0,0,0,0,0,7.0,6.0,0.0
600,4.0,561,1,0,0,1,4.0,10.0,5406.31
35,3.0,801,1,1,0,0,2.0,6.0,10662.83
324,1.0,721,1,0,0,1,8.0,6.0,5670.53
528,2.0,789,1,0,0,0,7.0,10.0,7823.02
491,2.0,376,1,0,0,1,4.0,3.0,4113.2
683,5.0,627,1,0,0,0,9.0,21.0,5677.2
24,5.0,736,1,0,0,0,11.0,8.0,7164.65
104,6.0,0,0,0,0,0,1.0,27.0,0.0
401,5.0,229,1,0,0,0,8.0,10.0,2153.82
343,5.0,595,1,0,0,0,8.0,23.0,5490.72
441,3.0,607,1,0,0,0,1.0,22.0,4844.5
1008,1.0,636,1,0,0,1,10.0,14.0,4268.22
426,4.0,501,1,0,0,0,2.0,15.0,4213.24
7,6.0,0,0,0,0,0,4.0,26.0,0.0
883,0.0,734,1,1,0,0,11.0,3.0,8057.04
1064,2.0,968,1,0,0,0,2.0,25.0,7848.21
697,0.0,1307,1,1,0,1,8.0,12.0,13919.76
658,3.0,623,1,0,0,0,2.0,14.0,5045.69
692,1.0,992,1,1,0,0,2.0,5.0,8853.47
138,0.0,968,1,1,0,0,4.0,27.0,10421.35
797,6.0,0,0,0,0,0,5.0,31.0,0.0
809,1.0,906,1,1,0,0,1.0,22.0,10709.74
609,5.0,273,1,0,0,0,2.0,2.0,2613.96
534,0.0,809,1,1,0,0,7.0,13.0,9771.41
375,6.0,0,0,0,0,0,12.0,28.0,0.0
908,0.0,501,1,1,0,0,12.0,1.0,6575.0
251,3.0,1982,1,0,0,0,6.0,26.0,14332.04
104,2.0,1201,1,1,0,1,2.0,4.0,9646.38
472,1.0,1099,1,0,0,1,12.0,23.0,11420.07
242,2.0,239,1,0,0,0,1.0,21.0,2397.0
930,4.0,986,1,1,0,1,7.0,18.0,7427.81
366,5.0,248,1,0,0,0,1.0,26.0,2040.41
999,3.0,829,1,1,0,0,12.0,4.0,8653.4
345,2.0,428,1,0,0,0,2.0,12.0,3565.46
848,0.0,876,1,1,0,1,3.0,30.0,10444.56
63,3.0,501,1,0,0,0,1.0,16.0,4633.94
651,6.0,0,0,0,0,0,1.0,5.0,0.0
652,3.0,606,1,0,0,0,6.0,25.0,4937.96
1084,5.0,710,1,0,0,0,1.0,18.0,5437.48
939,5.0,632,1,0,0,0,3.0,16.0,6176.08
287,6.0,0,0,0,0,0,3.0,24.0,0.0
474,1.0,650,1,0,0,0,9.0,3.0,5325.39
119,6.0,0,0,0,0,0,7.0,13.0,0.0
309,1.0,579,1,0,0,1,5.0,26.0,5516.14
425,3.0,476,1,0,0,0,10.0,30.0,4499.17
482,3.0,1027,1,1,0,0,12.0,5.0,10279.72
731,2.0,966,1,1,0,1,7.0,15.0,9208.5
420,3.0,429,1,1,0,0,4.0,16.0,5191.99
83,2.0,348,1,1,0,0,3.0,6.0,3856.44
151,4.0,862,1,1,0,0,11.0,28.0,9616.2
1068,5.0,357,1,0,0,0,12.0,6.0,4549.03
692,6.0,0,0,0,0,0,6.0,2.0,0.0
986,4.0,884,1,1,0,0,1.0,10.0,7103.9
710,3.0,427,1,1,0,1,2.0,19.0,5541.11
351,6.0,0,0,0,0,0,5.0,31.0,0.0
688,5.0,174,1,0,0,0,7.0,11.0,1677.84
194,4.0,493,1,1,0,1,8.0,30.0,5384.77
73,6.0,0,0,0,0,0,5.0,4.0,0.0
617,2.0,639,1,1,0,1,8.0,20.0,6861.91
1060,1.0,863,1,1,0,1,8.0,13.0,8746.82
262,0.0,3443,1,1,0,0,3.0,31.0,22320.15
809,2.0,626,1,0,0,0,10.0,29.0,6302.53
428,3.0,518,1,0,0,0,6.0,27.0,5381.13
577,2.0,527,1,0,0,0,5.0,22.0,4164.03
872,5.0,677,1,0,0,0,5.0,24.0,7533.37
125,3.0,1326,1,0,0,0,3.0,26.0,9467.12
589,1.0,539,1,0,0,0,6.0,10.0,4686.14
373,3.0,258,1,0,0,0,3.0,14.0,3497.92
687,0.0,729,1,0,0,0,6.0,23.0,6657.93
616,3.0,997,1,1,0,0,7.0,18.0,9978.33
979,4.0,639,1,1,0,1,10.0,10.0,6488.46
185,6.0,0,0,0,0,0,3.0,22.0,0.0
37,4.0,796,1,1,0,1,8.0,8.0,7441.5
748,4.0,496,1,0,0,1,7.0,25.0,5090.11
992,1.0,695,1,0,0,0,11.0,12.0,5190.39
359,4.0,599,1,0,0,1,7.0,26.0,6288.08
206,2.0,840,1,1,0,0,10.0,22.0,7122.2
514,0.0,775,1,1,0,0,5.0,5.0,9217.76
481,3.0,500,1,1,0,0,7.0,17.0,5830.63
1044,6.0,0,0,0,0,0,1.0,12.0,0.0
487,3.0,630,1,1,0,0,4.0,25.0,6614.5
258,3.0,538,1,1,0,0,1.0,9.0,6300.71
1,6.0,0,0,0,0,0,6.0,8.0,0.0
286,2.0,400,1,0,0,0,3.0,12.0,3900.83
350,1.0,409,1,0,0,0,6.0,9.0,4883.59
147,6.0,0,0,0,0,0,5.0,19.0,0.0
1025,5.0,559,1,0,0,0,12.0,27.0,5806.92
286,2.0,491,1,1,0,0,10.0,9.0,5769.59
